Class,Filename,Width,Height,Aspect_Ratio,Brightness_Mean,Brightness_Std,Red_Mean,Green_Mean,Blue_Mean,Red_Std,Green_Std,Blue_Std
Malignant,2664.jpg,224,224,1.0,66.62935,89.3165,73.00973,66.35316,60.525173,95.76769,88.719444,82.53287
Malignant,2665.jpg,224,224,1.0,145.988,49.591114,175.15034,141.68806,121.125595,25.184977,44.533115,57.212612
Malignant,2666.jpg,224,224,1.0,152.62704,47.35629,195.96454,144.2298,117.686806,38.99725,33.14109,30.647419
Malignant,2667.jpg,224,224,1.0,77.5137,99.88684,83.769035,74.70169,74.07039,107.103745,96.357765,95.48412
Malignant,2668.jpg,224,224,1.0,61.775784,87.5421,64.704895,60.567284,60.055164,91.35968,85.87219,85.189384
Malignant,2669.jpg,224,224,1.0,145.21107,48.730915,161.75775,140.26367,133.61177,38.243034,49.50732,52.70473
Malignant,267.jpg,224,224,1.0,150.83765,29.984129,170.41231,136.4825,145.61815,15.441477,24.990728,34.895382
Malignant,2670.jpg,224,224,1.0,146.67746,44.4757,175.68826,148.8069,115.537186,21.942818,35.220963,48.952866
Malignant,2671.jpg,224,224,1.0,79.64393,85.6004,81.84238,78.68609,78.40332,88.425835,84.57946,83.679054
Malignant,2672.jpg,224,224,1.0,120.914314,41.090115,149.05249,118.0167,95.67375,33.755768,36.844353,33.630272
Malignant,2673.jpg,224,224,1.0,150.21788,60.07071,164.21347,141.51326,144.92694,54.44396,60.475994,62.484715
Malignant,2674.jpg,224,224,1.0,109.26232,58.81133,114.959625,102.186646,110.6407,66.3788,52.296795,56.131916
Malignant,2675.jpg,224,224,1.0,151.42758,35.57239,181.05177,140.37146,132.8595,26.476118,28.819517,30.332008
Malignant,2676.jpg,224,224,1.0,175.02412,39.035805,193.93459,169.05823,162.07954,29.67787,38.60228,40.49333
Malignant,2677.jpg,224,224,1.0,136.95102,61.334736,215.62975,104.42345,90.799904,26.834965,22.488304,26.109386
Malignant,2678.jpg,224,224,1.0,67.258446,90.672226,75.79785,65.74735,60.23013,100.696236,88.1495,81.4229
Malignant,2679.jpg,224,224,1.0,141.50337,51.183933,164.8567,138.03911,121.61432,33.752464,48.866455,58.131516
Malignant,268.jpg,224,224,1.0,162.84181,31.553883,184.39253,147.00092,157.13199,18.521358,29.352774,32.161263
Malignant,2680.jpg,224,224,1.0,149.79381,45.35052,156.95581,148.81702,143.60858,37.947063,45.09934,51.044815
Malignant,2681.jpg,224,224,1.0,117.03808,33.214603,152.78,106.36856,91.96568,15.781847,21.291182,24.234285
Malignant,2682.jpg,224,224,1.0,170.3839,36.685528,177.46004,168.35254,165.33913,31.08909,37.352917,39.950768
Malignant,2683.jpg,224,224,1.0,136.96008,39.7251,145.59023,131.4717,133.81836,40.795284,36.965935,39.862804
Malignant,2684.jpg,224,224,1.0,160.60681,48.1917,182.1365,157.9151,141.76883,24.29573,46.928005,57.871902
Malignant,2685.jpg,224,224,1.0,38.746414,64.537315,45.60495,36.512913,34.121372,71.527466,60.678715,60.197105
Malignant,2686.jpg,224,224,1.0,65.32977,89.38548,71.71373,65.219925,59.055664,96.37038,89.04813,81.684425
Malignant,2687.jpg,224,224,1.0,89.61679,60.161877,129.04065,77.967995,61.841717,43.285294,56.702732,57.516495
Malignant,2688.jpg,224,224,1.0,183.10852,52.542458,210.72409,174.0567,164.54477,44.466354,46.591423,54.267345
Malignant,2689.jpg,224,224,1.0,173.96284,30.529646,193.95984,164.40408,163.5246,22.27321,26.785643,31.343325
Malignant,269.jpg,224,224,1.0,139.44452,19.542507,163.71072,122.57974,132.0431,8.91073,8.321245,8.308704
Malignant,2690.jpg,224,224,1.0,139.03346,56.7995,196.7894,120.16583,100.14513,34.73423,40.07245,40.770626
Malignant,2691.jpg,224,224,1.0,148.5596,77.70582,151.29396,145.72363,148.6612,78.23411,76.22709,78.536026
Malignant,2692.jpg,224,224,1.0,94.32096,69.868385,99.7788,91.562935,91.621155,70.11784,68.585,70.56683
Malignant,2693.jpg,224,224,1.0,161.96564,66.383545,167.584,160.45428,157.85866,61.53426,67.39145,69.581154
Malignant,2694.jpg,224,224,1.0,157.53078,53.882607,162.81332,158.0232,151.75581,51.047314,53.383625,56.505478
Malignant,2695.jpg,224,224,1.0,145.30998,37.32799,162.79318,124.472015,148.66473,35.479664,30.183798,35.484234
Malignant,2696.jpg,224,224,1.0,107.91372,68.20138,114.16496,97.9822,111.59399,70.204445,62.795517,70.221695
Malignant,2697.jpg,224,224,1.0,180.65727,31.023376,189.04993,180.41328,172.5086,14.224557,29.183762,41.187653
Malignant,2698.jpg,224,224,1.0,101.599106,78.60863,105.623505,96.68192,102.49189,82.274895,74.31294,78.77313
Malignant,2699.jpg,224,224,1.0,170.33537,54.23239,197.99127,162.89348,150.12135,38.57437,53.270145,57.17455
Malignant,27.jpg,224,224,1.0,149.65753,38.67612,170.80501,135.86139,142.3062,33.4459,33.377617,39.537853
Malignant,270.jpg,224,224,1.0,140.75626,38.524544,166.40681,124.66085,131.20111,31.93036,32.28122,37.18175
Malignant,2700.jpg,224,224,1.0,147.8054,34.66163,175.2849,140.38425,127.74707,28.074842,27.194517,29.394127
Malignant,2701.jpg,224,224,1.0,169.71127,45.600273,184.4856,172.32437,152.32384,29.456823,43.2285,54.537277
Malignant,2702.jpg,224,224,1.0,121.620605,33.46626,155.90579,105.390366,103.56565,18.550879,22.831629,27.012539
Malignant,2703.jpg,224,224,1.0,137.29106,34.549847,152.66193,128.91641,130.2948,30.697289,32.356647,35.16324
Malignant,2704.jpg,224,224,1.0,138.7672,40.46315,148.49048,132.73358,135.07751,40.01117,38.443592,41.09057
Malignant,2705.jpg,224,224,1.0,110.67336,72.7513,117.8244,108.24853,105.94717,76.110916,71.305756,70.15353
Malignant,2707.jpg,224,224,1.0,126.154205,53.057995,177.5614,122.872925,78.02826,24.051306,34.99791,40.896946
Malignant,2708.jpg,224,224,1.0,78.63294,77.82106,87.31332,75.38307,73.202446,85.2552,74.02558,72.83347
Malignant,2709.jpg,224,224,1.0,124.58473,69.32519,131.32059,119.798706,122.63489,73.37765,66.6807,67.19578
Malignant,271.jpg,224,224,1.0,187.2832,37.739388,214.47913,175.97456,171.3959,22.389965,33.698532,38.935493
Malignant,2710.jpg,224,224,1.0,95.69576,80.27085,106.63921,89.264885,91.1832,87.287476,75.84775,76.00502
Malignant,2711.jpg,224,224,1.0,126.468925,53.53219,166.13889,114.683075,98.5848,54.244373,41.081757,38.428974
Malignant,2712.jpg,224,224,1.0,91.85897,37.290718,130.09637,82.298134,63.1824,16.904715,26.872297,28.072206
Malignant,2713.jpg,224,224,1.0,166.68396,27.891005,186.1064,161.84993,152.09558,15.907591,24.539833,29.411732
Malignant,2714.jpg,224,224,1.0,133.43599,65.04435,148.78482,129.3161,122.20703,64.07289,66.05967,62.003513
Malignant,2715.jpg,224,224,1.0,127.51844,34.49293,130.21632,126.77376,125.56525,31.324282,33.86923,37.806133
Malignant,2716.jpg,224,224,1.0,55.010723,82.51632,54.927338,54.083206,56.021626,83.65915,81.61363,82.25144
Malignant,2717.jpg,224,224,1.0,93.89435,84.51624,99.081955,91.8012,90.79988,86.4107,82.75998,84.09574
Malignant,2718.jpg,224,224,1.0,109.69498,51.642643,140.90756,101.691025,86.48633,47.18269,47.09795,44.49196
Malignant,2719.jpg,224,224,1.0,116.70144,65.674126,123.14043,110.64441,116.31947,66.992455,63.571594,65.815186
Malignant,272.jpg,224,224,1.0,156.8882,36.60967,183.11884,146.67912,140.86661,20.644629,33.032284,38.138012
Malignant,2720.jpg,224,224,1.0,165.22891,40.500755,185.29028,162.90126,147.4952,36.173412,39.272385,36.711525
Malignant,2721.jpg,224,224,1.0,172.28844,27.96022,193.49666,170.02583,153.34283,12.670262,23.21633,28.843449
Malignant,2722.jpg,224,224,1.0,84.249435,75.70616,92.81124,86.35899,73.578064,81.67422,76.411934,67.03114
Malignant,2723.jpg,224,224,1.0,168.03224,49.424862,169.51283,168.19171,166.3922,48.575005,48.90113,50.721714
Malignant,2724.jpg,224,224,1.0,117.35767,24.299881,129.14406,98.086876,124.84212,18.949701,18.589872,22.371386
Malignant,2725.jpg,224,224,1.0,108.75851,76.84074,136.97989,100.981964,88.313675,87.52688,68.482445,63.93577
Malignant,2726.jpg,224,224,1.0,95.59346,92.81018,96.94061,95.46943,94.37034,94.28891,92.04847,92.05728
Malignant,2727.jpg,224,224,1.0,93.29738,87.798676,95.25347,89.94965,94.68902,88.35234,85.47929,89.420395
Malignant,2728.jpg,224,224,1.0,153.63922,47.470676,167.27448,147.28767,146.35553,37.476196,49.76429,50.991478
Malignant,2729.jpg,224,224,1.0,137.74641,38.57359,160.59851,120.504524,132.13622,36.9295,32.585125,34.455936
Malignant,273.jpg,224,224,1.0,162.69173,37.740852,202.2174,130.34325,155.5145,20.261267,23.143034,25.822094
Malignant,2730.jpg,224,224,1.0,150.12189,65.12815,165.21075,148.10475,137.05019,53.75709,65.39586,71.80509
Malignant,2731.jpg,224,224,1.0,85.07088,88.95065,95.74119,80.161194,79.31025,100.0945,82.039734,82.55959
Malignant,2732.jpg,224,224,1.0,156.38274,51.20318,167.69481,155.71204,145.74133,40.13173,49.717525,59.508457
Malignant,2733.jpg,224,224,1.0,150.50166,41.94423,172.24608,147.03967,132.21922,31.19624,39.84717,43.564896
Malignant,2734.jpg,224,224,1.0,87.58804,87.11616,94.43726,85.48007,82.8468,92.66507,85.21061,82.741646
Malignant,2735.jpg,224,224,1.0,135.25215,35.87605,124.18085,136.30139,145.27423,34.07977,32.941456,37.290554
Malignant,2736.jpg,224,224,1.0,131.70819,38.38992,146.52017,126.788025,121.81637,35.596516,37.395626,37.607994
Malignant,2737.jpg,224,224,1.0,143.16289,61.766174,177.15735,134.0086,118.3227,60.676937,57.701214,50.770077
Malignant,2738.jpg,224,224,1.0,149.67291,45.09668,159.0916,147.7279,142.19922,33.641586,45.27807,52.639538
Malignant,2739.jpg,224,224,1.0,92.70844,77.21478,97.30867,87.30662,93.51005,80.5951,72.64657,77.860695
Malignant,274.jpg,224,224,1.0,143.30716,43.79333,175.31393,125.26116,129.34636,28.741127,36.306274,45.43538
Malignant,2740.jpg,224,224,1.0,172.80536,22.43507,185.3638,172.28651,160.76578,12.618535,19.850399,25.56944
Malignant,2741.jpg,224,224,1.0,123.781624,58.639957,159.8729,116.04089,95.43106,46.295193,53.681244,55.89956
Malignant,2742.jpg,224,224,1.0,88.30763,80.6727,98.43902,76.350746,90.13313,88.64008,68.71699,81.83045
Malignant,2743.jpg,224,224,1.0,125.29605,62.322224,205.30972,81.06633,89.512115,21.582172,26.69688,28.891485
Malignant,2744.jpg,224,224,1.0,132.11653,61.24257,141.32924,129.20538,125.814995,59.840412,62.183502,60.59072
Malignant,2745.jpg,224,224,1.0,58.478363,83.223114,64.0101,52.145348,59.279636,90.616905,73.99013,83.7911
Malignant,2746.jpg,224,224,1.0,171.71112,84.78596,182.41899,170.19135,162.52303,76.07505,86.20278,90.2566
Malignant,2747.jpg,224,224,1.0,85.95664,79.86511,126.06023,79.333084,52.476624,98.57945,65.69743,48.25108
Malignant,2748.jpg,224,224,1.0,170.2785,48.077663,182.59497,163.69615,164.54439,43.509342,47.134426,50.909386
Malignant,2749.jpg,224,224,1.0,117.39197,47.672718,167.29308,101.37703,83.5058,24.974865,33.30903,34.495766
Malignant,275.jpg,224,224,1.0,158.56154,53.364544,172.81906,140.68355,162.18202,56.602386,52.399727,45.36248
Malignant,2750.jpg,224,224,1.0,160.86182,36.329704,164.90425,157.68054,160.00067,36.05527,36.449272,36.108265
Malignant,2751.jpg,224,224,1.0,146.05855,64.30531,160.82904,138.78862,138.55795,58.485886,63.201347,68.287865
Malignant,2752.jpg,224,224,1.0,178.98097,37.611965,194.55734,178.29816,164.08742,30.054722,38.19149,37.64566
Malignant,2753.jpg,224,224,1.0,133.74596,36.455788,142.0675,131.52219,127.64818,37.432106,35.470158,34.876957
Malignant,2754.jpg,224,224,1.0,171.5918,51.091545,188.13959,170.4992,156.1366,47.840973,52.464016,47.70659
Malignant,2755.jpg,224,224,1.0,158.38353,44.239044,187.24855,153.43468,134.46736,29.484573,38.321877,45.866207
Malignant,2756.jpg,224,224,1.0,149.14342,60.248886,175.45558,137.26633,134.70833,64.84362,53.124874,53.113766
Malignant,2757.jpg,224,224,1.0,142.5291,45.140354,160.68503,144.15776,122.74448,42.45642,41.26337,43.405296
Malignant,2758.jpg,224,224,1.0,163.71915,21.201906,180.7609,162.49918,147.89735,11.744685,16.760145,19.684607
Malignant,2759.jpg,224,224,1.0,179.46753,28.685635,196.89816,179.03503,162.4694,14.38773,23.392622,33.48769
Malignant,276.jpg,224,224,1.0,127.2619,42.04245,166.82188,111.192184,103.77162,27.696789,31.866985,33.8388
Malignant,2760.jpg,224,224,1.0,164.62083,61.842583,175.79062,163.80972,154.26218,51.983963,62.818928,67.766075
Malignant,2761.jpg,224,224,1.0,132.73727,71.10413,185.90678,128.36693,83.938095,58.54764,62.921074,50.527683
Malignant,2762.jpg,224,224,1.0,151.06961,54.168148,170.53033,149.35384,133.32466,43.72209,52.920006,58.25693
Malignant,2763.jpg,224,224,1.0,72.95506,90.965195,74.45886,70.77465,73.631676,92.64612,88.286606,91.86237
Malignant,2764.jpg,224,224,1.0,170.36626,41.497223,191.87154,172.69974,146.52748,27.930128,37.03673,44.47514
Malignant,2765.jpg,224,224,1.0,148.69412,60.042965,178.42465,141.30698,126.35072,58.056637,55.829914,53.760757
Malignant,2766.jpg,224,224,1.0,132.51797,52.43438,186.41125,114.432396,96.71028,33.570343,36.48635,35.722622
Malignant,2767.jpg,224,224,1.0,143.6671,52.817604,187.41968,136.34969,107.2319,35.360264,40.335117,46.86652
Malignant,2768.jpg,224,224,1.0,148.0431,46.37884,164.56583,142.41718,137.1463,43.881077,44.3212,46.256683
Malignant,2769.jpg,224,224,1.0,92.992294,46.57471,112.49213,87.24052,79.24424,42.727997,45.871212,44.44576
Malignant,277.jpg,224,224,1.0,103.25851,41.243195,135.29265,87.013374,87.46949,42.337833,30.737673,28.745838
Malignant,2770.jpg,224,224,1.0,134.58575,41.98066,164.0916,133.432,106.23366,36.885033,34.250896,32.828808
Malignant,2771.jpg,224,224,1.0,135.0938,62.019825,187.8151,125.905594,91.560745,29.91035,49.041355,58.99668
Malignant,2772.jpg,224,224,1.0,108.23719,70.31622,112.39122,108.1832,104.13715,71.41432,69.748055,69.52875
Malignant,2773.jpg,224,224,1.0,118.04521,53.305058,169.5483,108.72282,75.86454,32.53181,36.912724,39.80874
Malignant,2774.jpg,224,224,1.0,137.15457,64.663246,148.0554,135.98761,127.420715,68.77331,64.111,59.06843
Malignant,2775.jpg,224,224,1.0,86.91206,89.10935,88.502235,84.71648,87.51748,90.793236,87.92607,88.539856
Malignant,2776.jpg,224,224,1.0,134.57787,48.63431,158.51172,123.03277,122.18913,47.702385,42.105442,46.775032
Malignant,2777.jpg,224,224,1.0,129.4341,65.525856,204.4436,107.04466,76.81406,34.617477,36.478367,38.14828
Malignant,2778.jpg,224,224,1.0,172.3398,43.519554,179.80505,171.32474,165.88963,38.000748,42.575916,48.236137
Malignant,2779.jpg,224,224,1.0,88.75502,69.09391,89.64343,81.91038,94.71126,70.10885,63.54216,72.704414
Malignant,278.jpg,224,224,1.0,156.13611,32.845573,182.32446,140.39807,145.68576,16.326178,28.907345,33.03924
Malignant,2780.jpg,224,224,1.0,55.03376,80.626144,57.226322,53.1244,54.750557,84.12149,77.79884,79.77535
Malignant,2781.jpg,224,224,1.0,66.13121,81.09112,77.90639,65.26937,55.217873,92.54929,78.95557,68.33342
Malignant,2782.jpg,224,224,1.0,118.525055,75.1049,121.00245,118.05082,116.52188,75.434135,75.16334,74.645996
Malignant,2783.jpg,224,224,1.0,67.28511,89.32098,77.960556,62.673508,61.22126,101.66579,82.47115,81.39584
Malignant,2784.jpg,224,224,1.0,151.18648,36.17233,171.80481,142.90645,138.84818,30.993147,34.136215,33.963924
Malignant,2785.jpg,224,224,1.0,120.17374,58.48772,135.75006,119.714005,105.05716,62.22733,56.89865,51.78222
Malignant,2786.jpg,224,224,1.0,193.43478,37.044502,208.6353,195.5801,176.08894,25.27145,32.77181,43.217033
Malignant,2787.jpg,224,224,1.0,132.8097,27.323112,145.6822,125.545105,127.20179,19.712992,24.953423,31.280313
Malignant,2788.jpg,224,224,1.0,139.62718,62.297073,157.39987,133.15195,128.32971,61.27635,61.663544,60.00136
Malignant,2789.jpg,224,224,1.0,144.89182,71.68454,153.1834,145.01875,136.4733,74.19263,71.79328,67.95264
Malignant,279.jpg,224,224,1.0,155.16489,36.369007,184.50659,139.69662,141.29141,21.426962,31.414389,35.06365
Malignant,2790.jpg,224,224,1.0,148.14021,33.574684,179.56393,129.33768,135.51903,17.587906,23.987108,31.571856
Malignant,2791.jpg,224,224,1.0,140.35594,45.613888,156.29211,138.95763,125.81812,37.62462,45.224293,48.101624
Malignant,2792.jpg,224,224,1.0,116.04725,75.18213,126.58883,103.547615,118.00532,82.67372,66.179054,73.96788
Malignant,2793.jpg,224,224,1.0,173.26126,33.41373,186.90924,176.24681,156.62775,25.67413,30.824541,35.6127
Malignant,2794.jpg,224,224,1.0,119.45547,60.51931,96.08496,115.03707,147.24434,44.790974,53.803967,68.91107
Malignant,2795.jpg,224,224,1.0,139.69266,42.914898,167.62238,136.38498,115.070595,27.6137,37.27614,44.44977
Malignant,2796.jpg,224,224,1.0,157.94865,49.577385,176.12001,157.98274,139.74321,35.93361,46.665127,56.949585
Malignant,2797.jpg,224,224,1.0,67.89429,85.701645,72.02069,68.17421,63.48796,89.50108,85.89762,81.295456
Malignant,2798.jpg,224,224,1.0,136.89085,50.10196,193.26062,120.490555,96.92138,24.264357,32.734875,28.743832
Malignant,2799.jpg,224,224,1.0,127.785194,59.437088,180.9034,114.66914,87.78304,54.887337,40.54801,36.712322
Malignant,28.jpg,224,224,1.0,143.06766,26.068169,157.58653,125.06246,146.55396,16.115398,20.995007,28.124949
Malignant,280.jpg,224,224,1.0,132.77426,20.400328,155.74663,119.128365,123.447784,8.975389,12.1466465,14.815465
Malignant,2800.jpg,224,224,1.0,108.95125,83.78698,113.50329,108.663025,104.68744,86.66504,83.40098,80.96442
Malignant,2801.jpg,224,224,1.0,149.21257,60.433685,163.09981,146.91066,137.62726,56.49593,60.745525,61.176037
Malignant,2802.jpg,224,224,1.0,112.01847,63.02381,118.423805,102.72078,114.91081,65.27374,57.972298,64.48808
Malignant,2803.jpg,224,224,1.0,169.45302,37.630196,178.75826,168.72919,160.87161,31.644272,35.942097,42.357388
Malignant,2804.jpg,224,224,1.0,157.55174,50.60193,163.6623,153.65996,155.33296,45.985504,51.363705,53.585087
Malignant,2805.jpg,224,224,1.0,145.98418,41.21828,158.91426,143.80692,135.23134,32.396027,41.60439,45.04289
Malignant,2806.jpg,224,224,1.0,126.91374,61.135513,169.20251,118.45085,93.08789,49.092945,54.980915,52.682896
Malignant,2807.jpg,224,224,1.0,146.74646,32.257324,163.01515,146.09166,131.1326,19.036827,29.767576,36.935127
Malignant,2808.jpg,224,224,1.0,99.215034,80.013,101.46634,98.271225,97.90755,81.6954,79.03873,79.22949
Malignant,2809.jpg,224,224,1.0,166.70238,45.8126,179.10223,166.36368,154.6412,28.753763,44.940693,56.130157
Malignant,281.jpg,224,224,1.0,165.8434,52.56887,217.3705,141.64525,138.5145,31.185781,40.859203,40.755005
Malignant,2810.jpg,224,224,1.0,146.18187,57.56085,216.75235,124.430664,97.362564,24.012686,27.808216,27.444773
Malignant,2811.jpg,224,224,1.0,166.41159,62.697456,201.09761,152.70776,145.42941,51.329594,60.417114,60.636543
Malignant,2812.jpg,224,224,1.0,153.56735,54.754364,167.53546,147.95624,145.21036,51.741806,54.75139,54.97965
Malignant,2813.jpg,224,224,1.0,97.13149,47.414383,95.02669,93.29283,103.07496,56.77863,44.0321,39.07994
Malignant,2814.jpg,224,224,1.0,138.83679,71.76201,144.05714,138.3954,134.05783,73.167816,71.35741,70.382256
Malignant,2815.jpg,224,224,1.0,144.83228,65.27772,147.90428,144.62291,141.96965,67.36111,64.66519,63.614147
Malignant,2816.jpg,224,224,1.0,128.2975,35.499996,158.54185,124.560326,101.79032,25.297657,25.977354,28.890085
Malignant,2817.jpg,224,224,1.0,129.4083,59.949726,144.52164,129.17395,114.5293,63.40966,57.881184,54.415447
Malignant,2818.jpg,224,224,1.0,150.03856,54.545177,188.37257,136.83257,124.91054,30.354376,50.39086,56.476456
Malignant,2819.jpg,224,224,1.0,61.677216,81.81004,75.81846,52.884647,56.328545,98.012596,68.96314,73.55523
Malignant,282.jpg,224,224,1.0,138.11931,44.848522,176.95241,120.631836,116.773674,28.577782,32.543755,43.46179
Malignant,2820.jpg,224,224,1.0,127.51559,35.333096,148.96474,114.918846,118.66316,36.84351,28.997002,29.153097
Malignant,2821.jpg,224,224,1.0,146.3226,57.357048,177.95981,132.56055,128.44746,43.292767,52.91805,60.704872
Malignant,2822.jpg,224,224,1.0,119.71972,57.335163,120.197784,117.39242,121.568954,68.97165,56.160522,44.06593
Malignant,2823.jpg,224,224,1.0,196.49225,54.25633,212.1222,197.03146,180.3231,37.417847,51.40039,65.445595
Malignant,2824.jpg,224,224,1.0,164.44208,55.101616,172.47554,163.88203,156.96861,46.96313,55.479233,60.86362
Malignant,2825.jpg,224,224,1.0,128.76596,59.51024,143.55234,122.70398,120.04156,57.785114,59.700874,58.220196
Malignant,2826.jpg,224,224,1.0,110.998474,64.81074,135.41484,108.18593,89.39465,72.95788,59.70627,51.408283
Malignant,2827.jpg,224,224,1.0,146.7324,81.126076,152.12218,148.23361,139.84143,82.43245,81.33773,79.086
Malignant,2828.jpg,224,224,1.0,180.68872,41.92898,190.58728,177.77795,173.70091,26.525826,41.494297,51.89835
Malignant,2829.jpg,224,224,1.0,143.91933,37.909084,151.06938,129.06183,151.62677,36.60992,32.880676,39.479076
Malignant,283.jpg,224,224,1.0,169.0124,26.054565,197.5194,157.10294,152.41489,7.8656197,16.826939,21.483616
Malignant,2830.jpg,224,224,1.0,130.8282,58.347622,147.35808,129.45793,115.66861,60.937202,56.09622,53.369255
Malignant,2831.jpg,224,224,1.0,130.29642,47.74845,188.28673,116.04716,86.55537,25.596455,19.747126,17.760035
Malignant,2832.jpg,224,224,1.0,157.73018,80.59053,172.12726,152.83151,148.23175,71.01446,82.68507,85.34127
Malignant,2833.jpg,224,224,1.0,130.87973,75.89268,136.12025,129.0972,127.421715,74.71107,76.05517,76.61831
Malignant,2834.jpg,224,224,1.0,124.28024,77.25316,138.19458,118.44195,116.2042,82.82799,73.46726,73.166374
Malignant,2835.jpg,224,224,1.0,180.81232,42.25957,211.93498,169.65405,160.84792,29.156116,35.591774,41.821716
Malignant,2836.jpg,224,224,1.0,96.62287,91.01256,104.55397,92.26335,93.0513,97.501396,86.67919,87.95105
Malignant,2837.jpg,224,224,1.0,60.238754,84.55249,71.39174,58.69386,50.63066,94.68941,81.69339,74.755516
Malignant,2838.jpg,224,224,1.0,145.88908,59.533142,156.77127,141.42355,139.47244,58.296436,59.072933,59.707306
Malignant,2839.jpg,224,224,1.0,140.59447,63.246418,141.5823,139.69955,140.50154,73.66962,60.475445,53.98196
Malignant,284.jpg,224,224,1.0,137.4137,22.851984,157.1336,121.2681,133.83937,13.064993,17.554998,20.626108
Malignant,2840.jpg,224,224,1.0,119.98952,75.2373,138.4106,111.16647,110.39148,79.31862,70.09167,72.58348
Malignant,2841.jpg,224,224,1.0,145.35573,53.593044,172.79832,138.91005,124.358795,36.20738,52.513004,57.554665
Malignant,2842.jpg,224,224,1.0,184.39607,48.249245,188.80783,184.07741,180.30298,40.197933,48.839542,54.281445
Malignant,2843.jpg,224,224,1.0,177.81934,65.71263,197.90445,172.51814,163.03537,43.080338,66.886406,77.29594
Malignant,2844.jpg,224,224,1.0,123.57321,37.13146,158.71082,126.328445,85.68034,18.981873,25.526243,21.123978
Malignant,2845.jpg,224,224,1.0,79.82578,78.05776,82.08259,75.50227,81.89248,80.08294,73.55113,80.174446
Malignant,2846.jpg,224,224,1.0,168.5469,56.043957,184.7912,163.5573,157.29224,38.445164,56.92573,65.488655
Malignant,2847.jpg,224,224,1.0,197.81848,45.426052,213.46034,195.82225,184.17287,29.176872,44.559727,54.026516
Malignant,2848.jpg,224,224,1.0,127.75002,73.221565,140.83502,124.4829,117.93214,72.9937,74.02124,70.7014
Malignant,2849.jpg,224,224,1.0,72.56242,78.10938,87.11892,70.233116,60.33522,89.29464,74.21941,66.74092
Malignant,285.jpg,224,224,1.0,157.9982,47.357388,204.8186,139.91946,129.25656,24.341263,34.441624,40.054607
Malignant,2850.jpg,224,224,1.0,57.797966,84.19282,60.589207,56.66968,56.135006,86.19456,83.01842,83.25807
Malignant,2851.jpg,224,224,1.0,145.65248,51.15099,176.4838,136.51895,123.95466,46.257725,45.89466,45.80814
Malignant,2852.jpg,224,224,1.0,110.603584,73.39828,127.706215,108.61191,95.49262,78.49216,71.47878,66.08236
Malignant,2853.jpg,224,224,1.0,112.4607,79.2101,130.43631,110.04247,96.90332,87.706795,76.32035,68.807274
Malignant,2854.jpg,224,224,1.0,157.47218,32.715237,181.05899,155.80461,135.55292,17.442215,29.868631,31.223736
Malignant,2855.jpg,224,224,1.0,73.43859,88.56294,82.06615,68.8848,69.364815,98.017685,82.628784,83.56694
Malignant,2856.jpg,224,224,1.0,117.235374,82.55145,129.10266,107.388176,115.21528,88.326744,75.694336,81.6768
Malignant,2857.jpg,224,224,1.0,109.71532,36.265022,125.79018,104.436745,98.91902,34.931614,33.30667,34.82928
Malignant,2858.jpg,224,224,1.0,105.88179,77.81013,118.97672,98.745514,99.923134,83.37466,73.14372,74.85988
Malignant,2859.jpg,224,224,1.0,140.31606,59.41035,170.10764,127.92217,122.918365,51.562077,56.60676,58.154697
Malignant,286.jpg,224,224,1.0,137.98358,25.998775,156.25867,122.200356,135.49173,19.423653,21.500263,24.47388
Malignant,2860.jpg,224,224,1.0,204.2805,38.64924,237.44763,186.81432,188.57956,19.57539,28.860662,40.168545
Malignant,2861.jpg,224,224,1.0,134.2205,71.61901,144.98224,123.76523,133.91406,70.64485,66.87133,75.49938
Malignant,2862.jpg,224,224,1.0,101.53781,60.49272,106.59766,93.445854,104.56993,61.868942,57.686832,61.010616
Malignant,2863.jpg,224,224,1.0,63.28578,85.90734,74.07055,55.794323,59.992466,98.251465,75.50223,81.258835
Malignant,2864.jpg,224,224,1.0,141.98077,50.072758,151.83742,140.86317,133.24173,47.554306,50.869553,49.979454
Malignant,2865.jpg,224,224,1.0,164.1376,56.31449,213.32376,140.99013,138.09894,47.24222,40.723026,44.617016
Malignant,2866.jpg,224,224,1.0,148.44077,59.18553,175.6681,144.13925,125.51493,45.558613,57.563644,61.920883
Malignant,2867.jpg,224,224,1.0,150.8187,47.31434,166.61272,147.65982,138.18352,38.394844,48.047836,50.14083
Malignant,2868.jpg,224,224,1.0,52.46264,78.118835,70.65452,53.27643,33.45697,98.67662,74.903145,47.615993
Malignant,2869.jpg,224,224,1.0,140.55281,48.890587,164.15633,133.89851,123.60359,36.79219,50.576218,48.688477
Malignant,287.jpg,224,224,1.0,150.9715,65.76408,182.8453,134.07628,135.99292,60.753445,59.670418,64.78777
Malignant,2870.jpg,224,224,1.0,55.318287,84.13265,63.38032,56.045937,46.5286,94.456314,84.93501,70.40009
Malignant,2871.jpg,224,224,1.0,156.45963,41.683987,180.50119,158.6934,130.18427,18.577814,33.159237,49.946102
Malignant,2872.jpg,224,224,1.0,119.23244,54.53141,180.31282,93.38702,83.99749,28.986324,35.030373,34.833744
Malignant,2873.jpg,224,224,1.0,169.12646,44.57614,185.59976,156.94994,164.8297,42.653625,41.203384,44.7878
