Class,Filename,Variable,Value,Q1,Q3,IQR,Lower_Bound,Upper_Bound
Malignant,1757.jpg,Green_Mean,53.97427,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1763.jpg,Green_Mean,50.49197,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1766.jpg,Green_Mean,58.15069,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1775.jpg,Green_Mean,52.516163,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1793.jpg,Green_Mean,51.163544,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1814.jpg,Green_Mean,50.777702,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1841.jpg,Green_Mean,48.791134,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1850.jpg,Green_Mean,52.869938,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1863.jpg,Green_Mean,40.758152,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1871.jpg,Green_Mean,53.419823,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1890.jpg,Green_Mean,57.414402,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1891.jpg,Green_Mean,47.430084,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1893.jpg,Green_Mean,53.85254,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1914.jpg,Green_Mean,57.780792,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1925.jpg,Green_Mean,47.2442,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1932.jpg,Green_Mean,58.12526,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1980.jpg,Green_Mean,213.24657,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1983.jpg,Green_Mean,56.814415,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,202.jpg,Green_Mean,209.46179,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2128.jpg,Green_Mean,52.28657,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2181.jpg,Green_Mean,214.50705,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2288.jpg,Green_Mean,26.830297,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2380.jpg,Green_Mean,213.15382,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2433.jpg,Green_Mean,207.53429,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2474.jpg,Green_Mean,213.50385,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2647.jpg,Green_Mean,53.72772,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2651.jpg,Green_Mean,51.309532,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2685.jpg,Green_Mean,36.512913,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2716.jpg,Green_Mean,54.083206,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2745.jpg,Green_Mean,52.145348,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2780.jpg,Green_Mean,53.1244,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2819.jpg,Green_Mean,52.884647,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2850.jpg,Green_Mean,56.66968,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2863.jpg,Green_Mean,55.794323,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2868.jpg,Green_Mean,53.27643,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2870.jpg,Green_Mean,56.045937,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2878.jpg,Green_Mean,48.953743,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2881.jpg,Green_Mean,57.5222,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2891.jpg,Green_Mean,48.712852,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2937.jpg,Green_Mean,52.638832,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2957.jpg,Green_Mean,54.047314,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2975.jpg,Green_Mean,56.393215,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2984.jpg,Green_Mean,55.16709,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2991.jpg,Green_Mean,56.832687,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,2997.jpg,Green_Mean,55.330276,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3002.jpg,Green_Mean,42.765686,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3023.jpg,Green_Mean,32.193817,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3046.jpg,Green_Mean,51.744698,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3114.jpg,Green_Mean,45.296017,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3125.jpg,Green_Mean,52.347935,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3141.jpg,Green_Mean,46.907585,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3202.jpg,Green_Mean,49.231285,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3203.jpg,Green_Mean,46.153,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3208.jpg,Green_Mean,39.34736,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3211.jpg,Green_Mean,58.337513,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3216.jpg,Green_Mean,54.191307,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3234.jpg,Green_Mean,58.085518,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3280.jpg,Green_Mean,208.37715,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3283.jpg,Green_Mean,52.212612,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3298.jpg,Green_Mean,57.95789,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3303.jpg,Green_Mean,48.046417,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3363.jpg,Green_Mean,48.484375,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3369.jpg,Green_Mean,56.24468,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3383.jpg,Green_Mean,50.82163,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3439.jpg,Green_Mean,18.023855,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3457.jpg,Green_Mean,48.39465,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3464.jpg,Green_Mean,211.26537,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3489.jpg,Green_Mean,52.725307,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3496.jpg,Green_Mean,56.586754,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3534.jpg,Green_Mean,46.416195,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3541.jpg,Green_Mean,57.907764,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3542.jpg,Green_Mean,52.655872,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3569.jpg,Green_Mean,48.976242,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,358.jpg,Green_Mean,212.63963,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3580.jpg,Green_Mean,53.598713,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3583.jpg,Green_Mean,54.978195,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3642.jpg,Green_Mean,45.450615,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3646.jpg,Green_Mean,48.066647,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3659.jpg,Green_Mean,50.888195,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,369.jpg,Green_Mean,214.3722,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3698.jpg,Green_Mean,42.493423,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3718.jpg,Green_Mean,53.842255,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3723.jpg,Green_Mean,51.55931,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3752.jpg,Green_Mean,53.69679,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3760.jpg,Green_Mean,50.112423,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3763.jpg,Green_Mean,49.981564,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3767.jpg,Green_Mean,56.032085,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3779.jpg,Green_Mean,49.39774,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3797.jpg,Green_Mean,55.76997,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3803.jpg,Green_Mean,51.285137,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3816.jpg,Green_Mean,52.10272,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3861.jpg,Green_Mean,45.56282,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3871.jpg,Green_Mean,57.635025,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3877.jpg,Green_Mean,58.20671,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3883.jpg,Green_Mean,58.365654,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3927.jpg,Green_Mean,36.243343,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3958.jpg,Green_Mean,52.175102,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3959.jpg,Green_Mean,58.558453,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,3992.jpg,Green_Mean,53.54255,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4026.jpg,Green_Mean,56.470562,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4027.jpg,Green_Mean,57.760624,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4037.jpg,Green_Mean,52.200375,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4042.jpg,Green_Mean,48.53721,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4048.jpg,Green_Mean,56.61296,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4095.jpg,Green_Mean,51.27314,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4115.jpg,Green_Mean,47.400948,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4136.jpg,Green_Mean,48.861168,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4140.jpg,Green_Mean,54.931084,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4171.jpg,Green_Mean,48.231407,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4172.jpg,Green_Mean,53.76461,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4184.jpg,Green_Mean,54.35417,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4199.jpg,Green_Mean,55.992188,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4220.jpg,Green_Mean,44.52358,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4249.jpg,Green_Mean,53.969826,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4312.jpg,Green_Mean,56.155235,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4331.jpg,Green_Mean,49.972397,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4340.jpg,Green_Mean,51.966698,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4408.jpg,Green_Mean,52.772022,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4452.jpg,Green_Mean,217.11621,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4471.jpg,Green_Mean,46.061802,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4474.jpg,Green_Mean,56.815968,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4487.jpg,Green_Mean,55.515045,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4537.jpg,Green_Mean,52.023994,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4545.jpg,Green_Mean,50.617348,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4615.jpg,Green_Mean,51.452705,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4627.jpg,Green_Mean,48.325893,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4635.jpg,Green_Mean,48.751354,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4703.jpg,Green_Mean,49.611526,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4716.jpg,Green_Mean,51.378807,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4719.jpg,Green_Mean,44.34929,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4722.jpg,Green_Mean,46.45781,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4758.jpg,Green_Mean,55.73272,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4785.jpg,Green_Mean,51.999123,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4791.jpg,Green_Mean,43.35469,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4800.jpg,Green_Mean,57.293526,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4847.jpg,Green_Mean,49.771305,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4851.jpg,Green_Mean,48.40627,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4877.jpg,Green_Mean,57.941986,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4883.jpg,Green_Mean,36.826153,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4885.jpg,Green_Mean,42.88642,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4902.jpg,Green_Mean,56.03468,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4915.jpg,Green_Mean,54.922314,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4933.jpg,Green_Mean,53.072086,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,4957.jpg,Green_Mean,46.68501,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5008.jpg,Green_Mean,56.947903,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5019.jpg,Green_Mean,57.20705,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5038.jpg,Green_Mean,51.138092,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5064.jpg,Green_Mean,52.85794,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5069.jpg,Green_Mean,208.46603,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5075.jpg,Green_Mean,55.62261,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5099.jpg,Green_Mean,52.77272,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5105.jpg,Green_Mean,48.13889,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5128.jpg,Green_Mean,47.810307,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5129.jpg,Green_Mean,56.330715,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5132.jpg,Green_Mean,213.96002,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5161.jpg,Green_Mean,53.791615,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5168.jpg,Green_Mean,34.85208,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5204.jpg,Green_Mean,214.37056,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5216.jpg,Green_Mean,45.13162,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5233.jpg,Green_Mean,53.427135,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5252.jpg,Green_Mean,52.915955,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5274.jpg,Green_Mean,42.82765,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5284.jpg,Green_Mean,55.055943,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5291.jpg,Green_Mean,206.38918,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5353.jpg,Green_Mean,209.76869,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5377.jpg,Green_Mean,208.52391,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5381.jpg,Green_Mean,34.449238,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5415.jpg,Green_Mean,217.04991,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5427.jpg,Green_Mean,208.87798,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5433.jpg,Green_Mean,52.785236,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5436.jpg,Green_Mean,208.03816,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5455.jpg,Green_Mean,220.49194,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5459.jpg,Green_Mean,219.12532,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5557.jpg,Green_Mean,57.70109,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,5565.jpg,Green_Mean,37.314434,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,557.jpg,Green_Mean,207.7741,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,590.jpg,Green_Mean,206.53244,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,615.jpg,Green_Mean,208.51263,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,622.jpg,Green_Mean,217.18565,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,623.jpg,Green_Mean,220.48111,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,629.jpg,Green_Mean,206.75371,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,635.jpg,Green_Mean,207.4312,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,636.jpg,Green_Mean,207.09067,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,658.jpg,Green_Mean,207.42365,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,796.jpg,Green_Mean,54.207172,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,797.jpg,Green_Mean,53.94559,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,80.jpg,Green_Mean,207.90204,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,91.jpg,Green_Mean,209.31718,113.5554275,150.171735,36.61630750000002,58.630966249999965,205.09619625000005
Malignant,1028.jpg,Blue_Mean,217.70247,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,1125.jpg,Blue_Mean,23.509926,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,1775.jpg,Blue_Mean,37.71108,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,1850.jpg,Blue_Mean,35.26377,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,1863.jpg,Blue_Mean,32.828503,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,2288.jpg,Blue_Mean,22.846859,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,2474.jpg,Blue_Mean,218.8522,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,2581.jpg,Blue_Mean,222.00827,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,2651.jpg,Blue_Mean,36.176258,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,2685.jpg,Blue_Mean,34.121372,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,2868.jpg,Blue_Mean,33.45697,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,29.jpg,Blue_Mean,222.09135,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,3002.jpg,Blue_Mean,38.447445,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,3023.jpg,Blue_Mean,33.47437,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,3114.jpg,Blue_Mean,39.64515,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,3208.jpg,Blue_Mean,37.711277,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,3439.jpg,Blue_Mean,7.072744,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,3927.jpg,Blue_Mean,34.044163,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,4042.jpg,Blue_Mean,38.654396,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,4057.jpg,Blue_Mean,36.56782,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,4171.jpg,Blue_Mean,39.14507,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,4719.jpg,Blue_Mean,37.169724,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,4791.jpg,Blue_Mean,34.22519,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,4883.jpg,Blue_Mean,33.19025,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,4885.jpg,Blue_Mean,34.74924,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,5008.jpg,Blue_Mean,34.086674,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,5099.jpg,Blue_Mean,36.52489,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,5119.jpg,Blue_Mean,229.1339,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,5168.jpg,Blue_Mean,34.07326,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,52.jpg,Blue_Mean,222.19585,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,5274.jpg,Blue_Mean,35.679546,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,5291.jpg,Blue_Mean,219.4993,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,5381.jpg,Blue_Mean,20.233519,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,5459.jpg,Blue_Mean,212.75923,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,5534.jpg,Blue_Mean,26.490614,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
Malignant,5565.jpg,Blue_Mean,27.207071,105.0077545,147.950605,42.94285049999999,40.59347875000002,212.36488075
